id_catalogo,id_dia,nombre_catalogo,tipo,marca_catalogo,nombre_dia,marca_dia,precio_dia,score,motivo
CAT-0931,DI-4495,sardinillas en tomate,marca_blanca,,Sardinillas en tomate Dia Mari Marinera 62 g,Dia Mari Marinera,1.09,10,"mismo producto exacto, marca_blanca ignora Dia Mari Marinera"
CAT-0925,DI-0280,atún en aceite de girasol,marca_blanca,,Atún en aceite de girasol Isabel 600 g,Isabel,9.49,10,"mismo producto exacto, marca_blanca ignora Isabel"
CAT-0923,DI-1010,atún claro en aceite de girasol,marca_blanca,,Atún claro en aceite de girasol Campos 104 g,Campos,2.2,10,"mismo producto exacto, marca_blanca ignora Campos"
CAT-0917,DI-3516,ventresca de atún claro en aceite de oliva,marca_blanca,,Ventresca de atún claro en aceite de oliva Ribeira 73 g,Ribeira,3.85,10,"mismo producto exacto, marca_blanca ignora Ribeira"
CAT-0808,DI-0383,tomate triturado,marca_blanca,,Tomate triturado Dia Vegecampo 800 g,Dia Vegecampo,1.05,10,"mismo producto exacto, marca_blanca ignora Dia Vegecampo"
CAT-0803,DI-1250,pimientos del piquillo enteros,marca_blanca,,Pimientos del piquillo enteros Carretilla 260 g,Carretilla,2.95,10,"mismo producto exacto, marca_blanca ignora Carretilla"
CAT-0700,DI-2002,melocotón en almíbar,marca_blanca,,Melocotón en almíbar Dia Fruticampo 480 g,Dia Fruticampo,2.05,10,"mismo producto exacto, marca_blanca ignora Dia Fruticampo"
CAT-0699,DI-0944,piña en su jugo rodajas,marca_blanca,,Piña en su jugo en rodajas Dia Fruticampo 3 x 137 g,Dia Fruticampo,2.48,10,"mismo producto exacto, marca_blanca ignora Dia Fruticampo"
CAT-2104,DI-0939,cuartos traseros de pollo,marca_blanca,,Cuartos traseros de pollo Selección de Dia 950 g aprox.,Selección de Dia,2.61,10,"mismo producto marca_blanca, cuartos traseros de pollo idénticos, solo diferente tamaño"
CAT-1626,DI-3357,alas de pollo adobadas,marca_blanca,,Alas de pollo adobadas Selección de Dia 600 g aprox.,Selección de Dia,3.59,10,"mismo producto marca_blanca, alas de pollo adobadas idénticas, solo diferente tamaño"
CAT-1582,DI-1769,filetes de pechuga de pavo,marca_blanca,,Filetes de pechuga de pavo Selección de Dia 700 g aprox.,Selección de Dia,6.29,10,"mismo producto marca_blanca, filetes de pechuga de pavo idénticos, solo diferente tamaño"
CAT-1573,DI-1771,solomillos de pollo,marca_blanca,,Solomillos de pollo Selección de Dia 550 g aprox.,Selección de Dia,4.78,10,"mismo producto marca_blanca, solomillos de pollo idénticos, solo diferente tamaño"
CAT-0824,DI-3381,longaniza de payés,marca_blanca,,Longaniza payés extra Dia Nuestra Alacena 2 x 50 g,Dia Nuestra Alacena,1.75,10,"mismo producto marca_blanca, longaniza payés idéntica, solo diferente tamaño"
CAT-0819,DI-1473,crema al cacao y leche con avellanas,marca_fabricante,Nocilla,Sticks con crema de cacao y leche de avellanas Nocilla caja 60 g,Nocilla,1.0,10,"mismo producto exacto, misma marca Nocilla, solo diferente formato (crema vs sticks)"
CAT-1564,DI-1778,medio pollo troceado,marca_blanca,,Medio pollo troceado Selección de Dia 900 g aprox.,Selección de Dia,3.77,10,"mismo producto, medio pollo troceado"
CAT-2878,DI-3177,taco jamón curado,marca_blanca,,Taco de jamón curado Dia Nuestra Alacena 200 g,Dia Nuestra Alacena,3.75,10,"mismo producto, taco jamón curado"
CAT-2853,DI-3380,jamón de pavo finas lonchas,marca_blanca,,Jamón de pavo finas lonchas Dia Nuestra Alacena 180 g,Dia Nuestra Alacena,1.75,10,"mismo producto, jamón de pavo finas lonchas"
CAT-7128,DI-0852,café soluble natural,marca_fabricante,Nescafé,Café soluble natural Nescafé 100 g,Nescafé,5.4,10,"mismo producto, café soluble natural Nescafé, marca coincide"
CAT-2329,DI-0122,solomillo de cerdo,marca_blanca,,Solomillo de cerdo Selección de Dia 600 g aprox.,Selección de Dia,5.15,10,"mismo producto, solomillo de cerdo"
CAT-1584,DI-4285,refresco de naranja sin gas,marca_fabricante,Simon Life,Simon life de naranja 1.5 L,Simon Life,1.85,10,"Simon Life naranja, marca y producto idéntico, diferente formato"
CAT-1579,DI-0565,bebida energética,marca_fabricante,Red Bull,Red bull 473 ml,Red bull,2.69,10,"Red Bull bebida energética, marca y producto idéntico"
CAT-1554,DI-4632,tónica original,marca_fabricante,Schweppes,Tónica Schweppes 1 L,Schweppes,2.05,10,"tónica Schweppes, marca y producto idéntico"
CAT-1541,DI-1118,refresco naranja,marca_fabricante,Fanta,Fanta de naranja 500 ml,Fanta,1.5,10,"Fanta naranja, marca y producto idéntico, diferente formato"
CAT-1577,DI-0550,agua mineral con gas,marca_fabricante,San Pellegrino,Agua con gas San Pellegrino 1 L,San Pellegrino,1.39,10,"agua con gas San Pellegrino, marca y producto idéntico"
CAT-1557,DI-4464,gaseosa,marca_fabricante,La Casera,Gaseosa La Casera 500 ml,La casera,0.89,10,"gaseosa La Casera, marca y producto idéntico"
CAT-1522,DI-0536,agua mineral,marca_fabricante,Solán de Cabras,Agua mineral Solán de Cabras 500 ml,Solán de Cabras,0.79,10,"agua mineral Solán de Cabras, marca y producto idéntico"
CAT-1383,DI-2989,albóndigas de pollo,marca_blanca,,Albóndigas de pollo Selección de Dia 420 g,Selección de Dia,3.79,10,"albóndigas de pollo, mismo producto, diferente formato"
CAT-1069,DI-1112,margarina,marca_blanca,,Margarina Natacha 450 g,Natacha,1.59,10,"margarina, mismo producto tipo, marca diferente no baja score"
CAT-0937,DI-2793,filetes de anchoa en aceite de girasol,marca_blanca,,Filetes de anchoa en aceite de girasol Dia Mari Marinera pack 3 x 25 g,Dia Mari Marinera,2.79,10,"filetes anchoa aceite girasol, mismo producto, diferente formato"
CAT-0936,DI-2794,filetes de anchoa en aceite de oliva,marca_blanca,,Filetes de anchoa en aceite de oliva Dia Mari Marinera pack 3 x 25 g,Dia Mari Marinera,2.99,10,"filetes anchoa aceite oliva, mismo producto, diferente formato"
CAT-1803,DI-0308,cebollitas,marca_blanca,,Cebollitas en vinagre Dia Vegecampo 180 g,Dia Vegecampo,1.55,10,"mismo producto (cebollitas en vinagre), marca blanca, solo diferencia de formato"
CAT-1797,DI-0198,aceitunas verdes sin hueso,marca_blanca,,Aceitunas verdes sin hueso Dia Vegecampo 3 x 75 g,Dia Vegecampo,1.7,10,"mismo producto (aceitunas verdes sin hueso), marca blanca, solo diferencia de formato/cantidad"
CAT-1817,DI-0888,zumo de naranja recién exprimido,marca_blanca,,Zumo de naranja recién exprimido 250 ml,DIA,1.95,10,"mismo producto (zumo naranja recién exprimido), marca blanca, solo diferencia de formato"
CAT-1752,DI-0539,bebida isotónica limón sin azúcar,marca_fabricante,Aquarius,Aquarius de limón zero 330 ml,Aquarius,0.99,10,"mismo producto exacto (Aquarius limón zero), marca coincide, solo diferencia de formato"
CAT-1783,DI-0200,caramelo líquido,marca_blanca,,Caramelo líquido Royal botella 400 g,Royal,2.9,10,"mismo producto (caramelo líquido), marca blanca, solo diferencia de marca fabricante"
CAT-1699,DI-3419,bicarbonato de sodio,marca_blanca,,Bicarbonato sódico Dia 1 Kg,Dia,1.45,10,"mismo producto (bicarbonato sodio), marca blanca, solo diferencia de formato/peso"
CAT-1669,DI-4124,chistorra,marca_blanca,,Chistorra de Navarra Selección de Dia 220 g,Selección de Dia,1.59,10,"mismo producto (chistorra), marca blanca, solo diferencia de especificación regional"
CAT-1686,DI-0039,ginebra london dry gin,marca_fabricante,Tanqueray,Ginebra Tanqueray 70 cl,Tanqueray,13.95,10,"mismo producto exacto (Tanqueray ginebra london dry), marca coincide, solo diferencia de formato"
CAT-1681,DI-1119,licor de hierbas,marca_fabricante,Jägermeister,Jägermeister 70 cl,Jägermeister,14.69,10,"mismo producto exacto (Jägermeister licor hierbas), marca coincide, solo diferencia de formato"
CAT-1720,DI-1124,chocolate negro con almendras enteras,marca_blanca,,Chocolate negro con almendras enteras Valor 250 g,Valor,6.49,10,"mismo producto (chocolate negro con almendras), marca blanca, solo diferencia de marca fabricante"
CAT-1565,DI-3641,pollo entero,marca_blanca,,Pollo entero certificado Selección de Dia 2 Kg aprox.,Selección de Dia,9.98,10,"mismo producto (pollo entero), marca blanca, solo diferencia de formato/peso"
CAT-1563,DI-4225,jamoncitos de pollo,marca_blanca,,Jamoncitos de pollo Selección de Dia 950 g aprox.,Selección de Dia,3.79,10,"jamoncitos de pollo, mismo producto, diferente formato"
CAT-1606,DI-2693,cerdo a tacos,marca_blanca,,Cerdo a tacos Selección de Dia 650 g aprox.,Selección de Dia,3.89,10,"cerdo a tacos, mismo producto, diferente formato"
CAT-2130,DI-2634,bebida de piña sin azúcar,marca_blanca,,Bebida de zumo de piña sin azúcares añadidos Dia Saborfera 1 L,Dia Saborfera,1.09,10,"mismo producto exacto, bebida de piña sin azúcar marca blanca"
CAT-2043,DI-3660,golosinas mix con pica,marca_blanca,,Golosinas surtidas mix pica Dia Marcelo Caramelo bolsa 200 g,Dia Marcelo Caramelo,1.15,10,"mismo producto exacto, golosinas mix pica"
CAT-1878,DI-2255,arándanos deshidratados,marca_blanca,,Arándanos rojos deshidratados Dia Naturmundo 150 g,Dia Naturmundo,1.73,10,"mismo producto exacto, arándanos deshidratados marca blanca"
CAT-1773,DI-3638,huevos grandes,marca_blanca,,Huevos grandes L de gallinas criadas en suelo Dia 12 unidades,Dia,3.3,10,"mismo producto exacto, huevos grandes L"
CAT-1794,DI-0165,naranjas,marca_blanca,,Naranjas de mesa malla 2 Kg,DIA,2.99,10,"mismo producto exacto, naranjas de mesa en malla"
CAT-1790,DI-0164,mandarina,marca_blanca,,Mandarina malla 1 Kg,DIA,1.79,10,"mismo producto exacto, mandarina en malla"
CAT-1772,DI-4413,plátano macho,marca_blanca,,Plátano macho para freír granel 1 Kg aprox.,DIA,2.99,10,"mismo producto exacto, mismo tipo y formato"
CAT-1822,DI-2365,nachos,marca_blanca,,Nachos naturales Dia Snack Maniac bolsa 150 g,Dia Snack Maniac,0.9,10,"mismo producto (nachos), marca blanca, solo diferencia de formato/peso"
CAT-1812,DI-3969,torreznos sabor barbacoa,marca_blanca,,Torreznos sabor barbacoa Dia Snack Maniac 100 g,Dia Snack Maniac,1.4,10,"mismo producto (torreznos barbacoa), marca blanca, solo diferencia de formato"
CAT-1808,DI-4282,aceitunas verdes con hueso,marca_blanca,,Aceitunas verdes con hueso Dia Vegecampo 500 g,Dia Vegecampo,2.75,10,"mismo producto (aceitunas verdes con hueso), marca blanca, solo diferencia de formato/peso"
CAT-1807,DI-0857,alcaparras,marca_blanca,,Alcaparras en vinagre Dia Vegecampo 85 g,Dia Vegecampo,1.35,10,"mismo producto (alcaparras en vinagre), marca blanca, solo diferencia de formato"
CAT-1805,DI-2126,aceitunas verdes rellenas de jalapeño,marca_blanca,,Aceitunas rellenas de jalapeño Dia Vegecampo 150 g,Dia Vegecampo,1.75,10,"mismo producto (aceitunas rellenas jalapeño), marca blanca, solo diferencia de formato"
CAT-1607,DI-2694,panceta de cerdo,marca_blanca,,Panceta de cerdo Selección de Dia 600 g aprox.,Selección de Dia,3.59,10,"mismo producto, panceta de cerdo"
CAT-1486,DI-0534,secreto de cerdo,marca_blanca,,Secreto de cerdo Selección de Dia 500 g aprox.,Selección de Dia,3.4,10,"mismo producto, secreto de cerdo"
CAT-1677,DI-2060,albóndigas de cerdo,marca_blanca,,Albóndigas de cerdo Selección de Dia 400 g,Selección de Dia,2.49,10,"mismo producto, albóndigas de cerdo"
CAT-1477,DI-1777,burger de pollo,marca_blanca,,Burger de pollo 6 unidades Selección de Dia 540 g,Selección de Dia,3.99,10,"mismo producto, burger de pollo"
CAT-2969,DI-2360,bebida de mango sin azúcar,marca_blanca,,Bebida de zumo de mango sin azúcares añadidos Dia Saborfera 1 L,Dia Saborfera,1.2,10,"mismo producto, bebida de mango sin azúcar"
CAT-2705,DI-0114,zumo de naranja,marca_blanca,,Zumo de naranja 100% exprimido sin pulpa Dia Saborfera 1 L,Dia Saborfera,2.1,10,"mismo producto, zumo de naranja"
CAT-2139,DI-0306,zumo de tomate,marca_blanca,,Zumo de tomate Granini 1 L,Granini,2.99,10,"mismo producto, zumo de tomate"
CAT-2138,DI-4085,néctar de guayaba,marca_blanca,,Néctar de guayaba Cofrutos 1 L,Cofrutos,1.65,10,"mismo producto, mismo tipo de néctar de guayaba"
CAT-2095,DI-0036,vino tinto crianza do valdepeñas,marca_fabricante,Viña Albali,Vino tinto crianza D.O. Valdepeñas Viña Albalí 75 cl,Viña Albalí,2.79,10,"mismo producto exacto, misma marca Viña Albalí, vino tinto crianza Valdepeñas"
CAT-1690,DI-0191,cava brut nature,marca_fabricante,Jaume Serra,Cava brut nature Jaume Serra 75 cl,Jaume Serra,3.95,10,"mismo producto exacto, misma marca Jaume Serra, cava brut nature"
CAT-2842,DI-3210,refresco té sabor limón sin azúcar,marca_blanca,,Refresco de té al limón zero Dia Upss 500 ml,Dia Upss,0.55,10,"mismo producto marca blanca, refresco té limón sin azúcar"
CAT-2832,DI-0415,frambuesas,marca_blanca,,Frambuesas bandeja 125 g,DIA,2.19,10,"mismo producto exacto: frambuesas, misma marca DIA"
CAT-2731,DI-0501,aceitunas negras sin hueso,marca_blanca,,Aceitunas negras sin hueso Dia Vegecampo 150 g,Dia Vegecampo,1.05,10,"mismo producto exacto, aceitunas negras sin hueso marca blanca"
CAT-2735,DI-0548,sopa de verduras,marca_blanca,,Sopa de verduras Gallina Blanca 51 g,Gallina Blanca,0.89,10,"mismo producto exacto, sopa de verduras"
CAT-2728,DI-0172,cerveza rubia,marca_fabricante,Corona,"Cerveza Corona 35,5 cl",Corona,1.39,10,"mismo producto exacto, cerveza Corona marca coincide"
CAT-2613,DI-1842,queso untar light de vaca,marca_blanca,,Queso de untar natural light Dia Láctea 250 g,Dia Láctea,1.21,10,"mismo producto exacto, queso untar light de vaca"
CAT-2612,DI-1846,burrata fresca,marca_blanca,,Burrata fresca Dia Selección Mundial 150 g,Dia Selección Mundial,2.3,10,"mismo producto exacto, burrata fresca"
CAT-2607,DI-1856,mozzarella fresca di bufala campana,marca_blanca,,Mozzarella di bufala campana D.O.P. Dia Selección Mundial 125 g,Dia Selección Mundial,1.85,10,"mismo producto exacto, mozzarella di bufala campana"
CAT-2602,DI-0171,queso fresco de vaca,marca_blanca,,Queso fresco de vaca Dia El Cencerro 250 g,Dia El Cencerro,1.7,10,"mismo producto exacto, queso fresco de vaca marca blanca"
CAT-2118,DI-4224,banana,marca_blanca,,Banana granel 900 g aprox.,DIA,1.0,10,"mismo producto exacto, banana en granel"
CAT-2154,DI-1864,salmorejo fresco,marca_blanca,,Salmorejo fresco con aceite de oliva García Millán 330 ml,García Millán,1.65,10,"mismo producto exacto, salmorejo fresco"
CAT-3792,DI-3937,tortilla de patata y cebolla,marca_blanca,,Tortilla de patata ESTILO TRADICIONAL con cebolla 1.3 Kg,DIA,6.99,10,"mismo producto exacto, tortilla de patata con cebolla"
CAT-3793,DI-4045,mini tortillas de trigo,marca_blanca,,Mini tortillas de trigo Dulcesol 300 g,Dulcesol,1.65,10,"mismo producto exacto: mini tortillas de trigo, marca blanca"
CAT-3354,DI-2848,natillas sabor vainilla,marca_blanca,,Natillas sabor vainilla Dia Caprichoso pack 4 x 125 g,Dia Caprichoso,1.05,10,"mismo producto exacto: natillas sabor vainilla, marca blanca"
CAT-3349,DI-3239,flan de queso,marca_blanca,,Flan de queso Dia Caprichoso pack 2 x 100 g,Dia Caprichoso,1.09,10,"mismo producto exacto: flan de queso, marca blanca"
CAT-3278,DI-0135,tinto de verano limón,marca_fabricante,Don Simón,Tinto de verano con limón Don Simón 1.5 L,Don Simón,1.85,10,"mismo producto exacto: tinto de verano limón Don Simón, misma marca"
CAT-3252,DI-4619,vino blanco semidulce DO Rioja,marca_fabricante,Diamante,Vino blanco semidulce D.O. Rioja Diamante 75 cl,Diamante,4.65,10,"mismo producto exacto: vino blanco semidulce DO Rioja Diamante, misma marca"
CAT-3250,DI-0425,vino tinto reserva DO Rioja,marca_fabricante,Coto de Imaz,Vino tinto reserva D.O. Rioja Coto de Imaz 75 cl,Coto de Imaz,8.65,10,"mismo producto exacto: vino tinto reserva DO Rioja Coto de Imaz, misma marca"
CAT-3239,DI-4151,vino tinto,marca_fabricante,Don Simón,Vino tinto Don Simón 1 L,Don Simón,1.75,10,"mismo producto exacto: vino tinto Don Simón, misma marca fabricante"
CAT-3273,DI-1551,cerveza sin alcohol tostada,marca_fabricante,Mahou,"Cerveza tostada 0,0% alcohol Mahou 33 cl",Mahou,0.71,10,"mismo producto exacto: cerveza sin alcohol tostada Mahou, misma marca y tipo"
CAT-1748,DI-4377,bebida isotónica limón,marca_fabricante,Aquarius,Aquarius de limón 330 ml,Aquarius,0.99,10,"mismo producto exacto, misma marca Aquarius, isotónica limón"
CAT-1747,DI-1328,bebida isotónica naranja,marca_fabricante,Aquarius,Aquarius de naranja 330 ml,Aquarius,0.99,10,"mismo producto exacto, misma marca Aquarius, isotónica naranja"
CAT-1716,DI-3138,refresco de limón sin azúcar con gas,marca_blanca,,Refresco de limón zero Dia Upss 330 ml,Dia Upss,0.37,10,"mismo producto marca blanca, refresco limón sin azúcar"
CAT-1704,DI-0009,refresco de cola,marca_blanca,,Refresco de cola Dia Hola Cola 2 L,Dia Hola Cola,0.8,10,"mismo producto marca blanca, refresco cola"
CAT-1581,DI-0521,bebida energética original,marca_fabricante,Burn,Bebida energética Burn 500 ml,Burn,1.29,10,"mismo producto exacto, misma marca Burn, bebida energética"
CAT-1492,DI-0134,refresco lima limón,marca_fabricante,Sprite,Sprite 2 L,Sprite,1.65,10,"mismo producto exacto, misma marca Sprite, refresco lima limón"
CAT-0985,DI-4518,bitter sin alcohol,marca_fabricante,Kas,Kas bitter 330 ml,Kas,0.99,10,"mismo producto exacto, misma marca Kas, bitter sin alcohol"
CAT-0487,DI-4153,refresco de naranja sin gas,marca_blanca,,Refresco de naranja sin gas Dia Upss 1.5 L,Dia Upss,1.15,10,"mismo producto marca blanca, refresco naranja sin gas"
CAT-0465,DI-4595,refresco limón,marca_fabricante,Fanta,Fanta de limón 2 L,Fanta,1.85,10,"mismo producto exacto, misma marca Fanta, refresco limón"
CAT-0179,DI-3552,refresco té sabor limón,marca_fabricante,Fuze Tea,Fuze tea de limón 330 ml,Fuze tea,0.99,10,"mismo producto exacto, misma marca Fuze Tea, té limón"
CAT-1501,DI-0295,cerveza rubia,marca_fabricante,Heineken,Cerveza Heineken 33 cl,Heineken,0.67,10,"mismo producto exacto, misma marca Heineken, cerveza rubia"
CAT-1129,DI-0294,cerveza extra reserva especial,marca_fabricante,1906,Cerveza reserva 1906 33 cl,1906,1.1,10,"mismo producto exacto, misma marca 1906, misma categoría"
CAT-0774,DI-4424,cerveza rubia,marca_fabricante,Amstel,Cerveza Amstel 33 cl,Amstel,0.76,10,"misma marca (Amstel), mismo tipo de cerveza rubia"
CAT-0636,DI-0257,café en grano natural,marca_blanca,,Café en grano natural Dia Cafetería 500 g,Dia Cafetería,5.99,10,"mismo producto, mismo tipo, formato similar"
