id;nombre;categoria;subcategoria
GEN-0397;Fruta + leche piña y coco sin azúcares añadidos;Frutas y Verduras;Fruta
GEN-0398;Fruta + leche caribe sin azúcares añadidos;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-0399;Bebida Bahamas;Bebidas;Refrescos
GEN-0400;Bebida tropical sin azúcares añadidos;Despensa;Azúcares y edulcorantes
GEN-0401;Bebida de zumo de naranja, mango y zanahoria La Verja sin azúcares añadidos;Frutas y Verduras;Verduras
GEN-0402;Bebida 5 frutas sin azúcares añadidos;Despensa;Azúcares y edulcorantes
GEN-0403;Bebida de arándanos y frutas rojas sin azúcares añadidos;Frutas y Verduras;Fruta
GEN-0404;Bebida de frutas rojas antioxidante sin azúcares añadidos;Despensa;Azúcares y edulcorantes
GEN-0405;Bebida multivitaminas sin azúcares añadidos;Despensa;Azúcares y edulcorantes
GEN-0406;Lambrusco rosado frizzante dell'Emilia Piccolo Giovanni;Bebidas;Vino
GEN-0407;Vino blanco verdejo frizzante DulZ.Ze;Bebidas;Vino
GEN-0408;Vino tinto dulce de aguja frizzante Rosso Dolce Cueva peccato;Bebidas;Vino
GEN-0409;Vino blanco espumoso sabor melón frizzante Piccolo Giovanni;Frutas y Verduras;Fruta
GEN-0410;Zumo maracuyá y chía;Bebidas;Zumos
GEN-0411;Smoothie fresa y plátano;Frutas y Verduras;Fruta
GEN-0412;Smoothie mango y naranja;Frutas y Verduras;Fruta
GEN-0413;Smoothie mango y coco;Frutas y Verduras;Fruta
GEN-0414;Shot jengibre, manzana y limón;Frutas y Verduras;Verduras
GEN-0415;Filetes pechuga de pavo;Carnicería y Charcutería;Pollo
GEN-0416;Chuletas de pavo contramuslo;Carnicería y Charcutería;Pavo
GEN-0417;Tacos de pavo;Carnicería y Charcutería;Pavo
GEN-0418;Solomillo de pavo;Carnicería y Charcutería;Pavo
GEN-0419;Filetes de pavo contramuslo;Carnicería y Charcutería;Pavo
GEN-0420;Foie gras de pato fresco;Carnicería y Charcutería;Charcuteria
GEN-0421;Codornices;Carnicería y Charcutería;Carne preparada
GEN-0422;Magret de pato;Carnicería y Charcutería;Carne preparada
GEN-0423;Filetes pechuga de pavo extra tiernos;Carnicería y Charcutería;Pollo
GEN-0424;Filetes pechuga de pollo corte fino;Carnicería y Charcutería;Pollo
GEN-0425;Filetes pechuga de pollo;Carnicería y Charcutería;Pollo
GEN-0426;Contramuslos de pollo deshuesados y sin piel;Carnicería y Charcutería;Pollo
GEN-0427;Solomillos de pollo;Carnicería y Charcutería;Pollo
GEN-0428;Pechugas enteras familiar de pollo;Carnicería y Charcutería;Pollo
GEN-0429;Pechugas enteras de pollo;Carnicería y Charcutería;Pollo
GEN-0430;Cuartos traseros familiar de pollo;Carnicería y Charcutería;Pollo
GEN-0431;Cuartos traseros de pollo;Carnicería y Charcutería;Pollo
GEN-0432;Brochetas de pollo, pimiento verde y tocino de cerdo con varilla;Frutas y Verduras;Verduras
GEN-0433;Muslos de pollo deshuesados con piel;Carnicería y Charcutería;Pollo
GEN-0434;Medio pollo troceado;Carnicería y Charcutería;Pollo
GEN-0435;Jamoncitos de pollo;Carnicería y Charcutería;Pollo
GEN-0436;Alas partidas de pollo;Carnicería y Charcutería;Pollo
GEN-0437;Carcasa y espinazo de pollo;Carnicería y Charcutería;Pollo
GEN-0438;Filetes pechuga de pollo marinadas empanadas sin gluten;Carnicería y Charcutería;Pollo
GEN-0439;Filetes pechuga de pollo finas hierbas marinadas;Carnicería y Charcutería;Pollo
GEN-0440;Filetes pechuga de pollo certificado alimentado con un 50% de maíz;Carnicería y Charcutería;Pollo
GEN-0441;Flautas de pollo y queso;Lácteos y Huevos;Quesos
GEN-0442;Pollo entero;Carnicería y Charcutería;Pollo
GEN-0443;Hígados y corazones de pollo;Carnicería y Charcutería;Pollo
GEN-0444;Cuartos traseros de pollo certificado alimentado con un 50% de maíz;Carnicería y Charcutería;Pollo
GEN-0445;Alas de pollo;Carnicería y Charcutería;Pollo
GEN-0446;Alas de pollo adobadas;Carnicería y Charcutería;Pollo
GEN-0447;Contramuslos de pollo sin piel;Carnicería y Charcutería;Pollo
GEN-0448;Carcasa de pollo certificado alimentado con un 50% de maíz;Carnicería y Charcutería;Pollo
GEN-0449;Jamoncitos de pollo certificado alimentado con un 50% de maíz;Carnicería y Charcutería;Pollo
GEN-0450;Pollo certificado entero alimentado con un 50% de maíz;Carnicería y Charcutería;Pollo
GEN-0451;Pechugas enteras de pollo certificado alimentado con un 50% de maíz;Carnicería y Charcutería;Pollo
GEN-0452;Alas partidas de pollo certificado alimentado con un 50% de maíz;Carnicería y Charcutería;Pollo
GEN-0453;Mollejas de pollo;Carnicería y Charcutería;Pollo
GEN-0454;Patas de pollo;Carnicería y Charcutería;Pollo
GEN-0455;Picanton entero de pollo;Carnicería y Charcutería;Pollo
GEN-0456;Pollo abierto churrasco;Carnicería y Charcutería;Pollo
GEN-0457;Filetes pechuga de pollo extra tiernos;Carnicería y Charcutería;Pollo
GEN-0458;Solomillos de pollo certificado alimentado con un 50% de maíz;Carnicería y Charcutería;Pollo
GEN-0459;Lagrimitas de pollo al limón empanadas sin gluten;Frutas y Verduras;Fruta
GEN-0460;Filetes solomillos de pollo marinados empanados sin gluten;Carnicería y Charcutería;Pollo
GEN-0461;Alas de pollo adobadas picantes;Carnicería y Charcutería;Pollo
GEN-0462;Pinchos de pollo sin varilla adobados;Carnicería y Charcutería;Pollo
GEN-0463;Pincho Mexicano de pollo con varilla;Carnicería y Charcutería;Pollo
GEN-0464;Pollo adobado y verduras;Carnicería y Charcutería;Pollo
GEN-0465;Contramuslos deshuesados y sin piel de pollo certificado alimentado con un 50% de maíz;Carnicería y Charcutería;Pollo
GEN-0466;Empanados de pollo picantes sin gluten;Carnicería y Charcutería;Pollo
GEN-0467;Zumo de melocotón y uva;Frutas y Verduras;Fruta
GEN-0468;Bebida de melocotón sin azúcares añadidos;Frutas y Verduras;Fruta
GEN-0469;Sidra asturiana;Bebidas;Vino
GEN-0470;Sidra natural;Bebidas;Vino
GEN-0471;Bebida zumo de manzana El Lagar sin alcohol;Frutas y Verduras;Fruta
GEN-0472;Zumo de piña y uva;Frutas y Verduras;Fruta
GEN-0473;Bebida de piña sin azúcares añadidos;Frutas y Verduras;Fruta
GEN-0474;Zumo de piña;Frutas y Verduras;Fruta
GEN-0475;Zumo de piña selección;Frutas y Verduras;Fruta
GEN-0476;Néctar de piña La Verja;Frutas y Verduras;Fruta
GEN-0477;Cava brut Cabré & Sabaté;Bebidas;Vino
GEN-0478;Cava brut nature Jaume Serra;Bebidas;Vino
GEN-0479;Cava brut Anna Codorníu;Bebidas;Vino
GEN-0480;Cava brut nature reserva vintage Cabré & Sabaté;Bebidas;Vino
GEN-0481;Cava semi seco Cabré & Sabaté;Bebidas;Vino
GEN-0482;Tacos de vacuno añojo para guisar;Carnicería y Charcutería;Vacuno
GEN-0483;Carpaccio de vacuno;Carnicería y Charcutería;Vacuno
GEN-0484;Filetes hígado de vacuno;Carnicería y Charcutería;Vacuno
GEN-0485;Filetes de vacuno añojo para empanar;Carnicería y Charcutería;Vacuno
GEN-0486;Filetes de vacuno marinado extra tiernos;Carnicería y Charcutería;Vacuno
GEN-0487;Steak Tartar de vacuno marinado;Panadería y Pastelería;Pasteles y Tartas
GEN-0488;Entrecot de vacuno añojo;Carnicería y Charcutería;Vacuno
GEN-0489;Lomo de vacuno añojo;Carnicería y Charcutería;Vacuno
GEN-0490;Solomillo de vacuno;Carnicería y Charcutería;Vacuno
GEN-0491;Filetes de vacuno añojo para plancha;Carnicería y Charcutería;Vacuno
GEN-0492;Churrasco de ternera para barbacoa o plancha;Carnicería y Charcutería;Vacuno
GEN-0493;Churrasquito de vacuno añojo;Carnicería y Charcutería;Vacuno
GEN-0494;3 Barras de pan;Panadería y Pastelería;Pan fresco
GEN-0495;Barra de pan;Panadería y Pastelería;Pan fresco
GEN-0496;Barra de pan rústica;Panadería y Pastelería;Pan fresco
GEN-0497;Baguette masa madre;Panadería y Pastelería;Pan fresco
GEN-0498;Barra de pan campesina masa madre;Panadería y Pastelería;Pan fresco
GEN-0499;Baguette sin gluten;Panadería y Pastelería;Pan fresco
GEN-0500;Barra de pan chapata;Panadería y Pastelería;Pan fresco
GEN-0501;Pan moño;Panadería y Pastelería;Pan fresco
GEN-0502;Pan campeón del mundo;Panadería y Pastelería;Pan fresco
GEN-0503;Pan integral trigo 100%;Panadería y Pastelería;Pan fresco
GEN-0504;Hogaza de centeno 50%;Panadería y Pastelería;Pan fresco
GEN-0505;Barra pan de pueblo;Panadería y Pastelería;Pan fresco
GEN-0506;Barra de pan espiga;Panadería y Pastelería;Pan fresco
GEN-0507;Hogaza con semillas 12%;Panadería y Pastelería;Pan fresco
GEN-0508;Barra pan integral de espelta 100%;Panadería y Pastelería;Pan fresco
GEN-0509;Medio conejo troceado;Carnicería y Charcutería;Carne preparada
GEN-0510;Conejo entero;Carnicería y Charcutería;Carne preparada
GEN-0511;Chuletas de cordero palo y riñonada;Carnicería y Charcutería;Cordero
GEN-0512;Burger de cordero al romero;Carnicería y Charcutería;Cordero
GEN-0513;Cordero chuleteado;Carnicería y Charcutería;Cordero
GEN-0514;3 Bocadillos;Platos preparados;Bocadillos y Sándwich listos
GEN-0515;Panecillo de queso 18%;Lácteos y Huevos;Quesos
GEN-0516;4 Panes chapata de cristal;Panadería y Pastelería;Pan fresco
GEN-0517;Pan mini semillas;Panadería y Pastelería;Pan fresco
GEN-0518;5 Barras de pan 51% integral;Panadería y Pastelería;Pan fresco
GEN-0519;Panecillo harina integral 50% de trigo sin sal añadida;Panadería y Pastelería;Pan fresco
GEN-0520;6 Panes de leche 3%;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-0521;6 Panes pulguitas sin aditivos;Panadería y Pastelería;Pan fresco
GEN-0522;Panecillo de trigo integral 30%;Panadería y Pastelería;Pan fresco
GEN-0523;6 Panes de centeno 51%;Panadería y Pastelería;Pan fresco
GEN-0524;11 Panecillos;Panadería y Pastelería;Pan fresco
GEN-0525;Pan Viena;Panadería y Pastelería;Pan fresco
GEN-0526;3 Panes molletes;Panadería y Pastelería;Bollos
GEN-0527;6 Panecillos integrales 100%;Panadería y Pastelería;Pan fresco
GEN-0528;4 Panes de cristal redondos cortados 100 % natural;Panadería y Pastelería;Pan fresco
GEN-0529;2 Panes integrales 100% fino;Panadería y Pastelería;Pan fresco
GEN-0530;Panecillo sin sal añadida;Panadería y Pastelería;Pan fresco
GEN-0531;Pan moño rebanado;Panadería y Pastelería;Pan fresco
GEN-0532;Pan campeón del mundo rebanado;Panadería y Pastelería;Pan fresco
GEN-0533;Pan integral de trigo 100% rebanado;Panadería y Pastelería;Pan fresco
GEN-0534;3 Barras de pan rebanadas;Panadería y Pastelería;Pan fresco
GEN-0535;Barra de pan rebanada;Panadería y Pastelería;Pan fresco
GEN-0536;Barra de pan rústica rebanada;Panadería y Pastelería;Pan fresco
GEN-0537;Barra de pan campesina masa madre rebanada;Panadería y Pastelería;Pan fresco
GEN-0538;Hogaza de centeno 50% rebanado;Panadería y Pastelería;Pan fresco
GEN-0539;Barra pan de pueblo rebanada;Panadería y Pastelería;Pan fresco
GEN-0540;Barra de pan espiga rebanado;Panadería y Pastelería;Pan fresco
GEN-0541;Barra pan integral de espelta 100% rebanado;Panadería y Pastelería;Pan fresco
GEN-0542;Vermouth rojo Maronti reserva;Bebidas;Vino
GEN-0543;Vermouth blanco Maronti;Bebidas;Vino
GEN-0544;Vermouth blanco Martini;Bebidas;Vino
GEN-0545;Vermouth rojo Martini;Bebidas;Vino
GEN-0546;Ginebra London Dry Gin Larios;Bebidas;Licores y destilados
GEN-0547;Ginebra London Dry Gin Beefeater;Bebidas;Licores y destilados
GEN-0548;Ginebra Dry Gin Seagram's;Bebidas;Licores y destilados
GEN-0549;Ginebra London Dry Gin Tanqueray;Bebidas;Licores y destilados
GEN-0550;Ginebra strawberry Gin Glivery;Bebidas;Licores y destilados
GEN-0551;Ginebra London Dry Gin Glivery;Bebidas;Licores y destilados
GEN-0552;Ginebra sweet Gin Exotic Glivery;Bebidas;Licores y destilados
GEN-0553;Brandy de Jerez solera reserva;Bebidas;Licores y destilados
GEN-0554;Bebida espirituosa;Bebidas;Licores y destilados
GEN-0555;Whisky escocés Ballantine's;Bebidas;Licores y destilados
GEN-0556;Whisky escocés Red Label Johnnie Walker;Bebidas;Licores y destilados
GEN-0557;Whisky escocés J&B;Bebidas;Licores y destilados
GEN-0558;Whisky escocés James Webb;Bebidas;Licores y destilados
GEN-0559;Whisky DYC;Bebidas;Licores y destilados
GEN-0560;Whisky escocés Black Label Johnnie Walker;Bebidas;Licores y destilados
GEN-0561;Whisky escocés Grand Old Parr 12 años;Bebidas;Licores y destilados
GEN-0562;Yogur natural edulcorado 0% MG 0% azúcares añadidos;Lácteos y Huevos;Yogures
GEN-0563;Postre lácteo cremoso natural edulcorado 0% MG 0% azúcares añadidos;Despensa;Azúcares y edulcorantes
GEN-0564;Postre lácteo con fresa +Proteínas 0% MG 10 g proteínas;Frutas y Verduras;Fruta
GEN-0565;Yogur natural 0% MG 0% azúcares añadidos;Lácteos y Huevos;Yogures
GEN-0566;Postre lácteo con arándanos +Proteínas 0% MG 10 g proteínas;Frutas y Verduras;Fruta
GEN-0567;Postre lácteo con fruta 0% MG 0% azúcares añadidos;Despensa;Azúcares y edulcorantes
GEN-0568;Yogur sabores 0% MG 0% azúcares añadidos;Lácteos y Huevos;Yogures
GEN-0569;Yogur sabor fresa 0% MG 0% azúcares añadidos;Frutas y Verduras;Fruta
GEN-0570;Yogur sabor limón 0% MG 0% azúcares añadidos;Frutas y Verduras;Fruta
GEN-0571;Postre lácteo sin lactosa natural 0% MG 0% azúcares añadidos;Despensa;Azúcares y edulcorantes
GEN-0572;Postre lácteo con puré mango y maracuya +Proteínas 0% MG 10 g proteínas;Frutas y Verduras;Fruta
GEN-0573;Postre lácteo natural +Proteínas 0% MG 10 g proteínas;Lácteos y Huevos;Postres lácteos
GEN-0574;Postre lácteo natural +Proteínas 0% MG 12 g proteínas;Lácteos y Huevos;Postres lácteos
GEN-0575;Postre lácteo sabor coco +Proteínas 0% MG 10 g proteínas;Lácteos y Huevos;Postres lácteos
GEN-0576;Longaniza magro fresca;Carnicería y Charcutería;Charcuteria
GEN-0577;Longaniza fresca sin tripa;Carnicería y Charcutería;Charcuteria
GEN-0578;Longaniza fresca de pollo;Carnicería y Charcutería;Pollo
GEN-0579;Morcilla de cebolla;Frutas y Verduras;Verduras
GEN-0580;Chorizo oreado;Carnicería y Charcutería;Charcuteria
GEN-0581;Chistorra;Carnicería y Charcutería;Charcuteria
GEN-0582;Longaniza fresca estilo criollo;Carnicería y Charcutería;Charcuteria
GEN-0583;Butifarra fresca;Carnicería y Charcutería;Charcuteria
GEN-0584;Morcilla de arroz y cebolla;Frutas y Verduras;Verduras
GEN-0585;Chorizo aperitivo;Carnicería y Charcutería;Charcuteria
GEN-0586;Chorizo picante aperitivo;Carnicería y Charcutería;Charcuteria
GEN-0587;Ron añejo Negrita;Bebidas;Licores y destilados
GEN-0588;Ron blanco superior La Recompensa;Bebidas;Vino
GEN-0589;Ron dominicano añejo Ron Barceló;Bebidas;Licores y destilados
GEN-0590;Ron añejo La Recompensa;Bebidas;Licores y destilados
GEN-0591;Ron viejo La Recompensa;Bebidas;Licores y destilados
GEN-0592;Bebida preparada de ron sabor mojito La Recompensa Ice;Bebidas;Licores y destilados
GEN-0593;Licor crema Swan;Bebidas;Licores y destilados
GEN-0594;Licor crema de fresa Swan;Frutas y Verduras;Fruta
GEN-0595;Licor crema Puente Pazos;Bebidas;Licores y destilados
GEN-0596;Licor crema de pistacho Swan;Bebidas;Licores y destilados
GEN-0597;Vodka Knebep;Bebidas;Licores y destilados
GEN-0598;Discos desmaquillantes redondos algodón 100%;Cuidado personal e Higiene;Cremas y protectores
GEN-0599;Toallitas desmaquillantes cara y ojos piel normal-mixta;Bebes;Toallitas y algodón
GEN-0600;Toallitas desmaquillantes cara y ojos piel seca y sensible;Bebes;Toallitas y algodón
GEN-0601;Discos desmaquillantes ovalados algodón 100%;Cuidado personal e Higiene;Cremas y protectores
GEN-0602;Agua micelar cara y ojos Facial Clean;Bebidas;Agua
GEN-0603;Mascarilla facial peeling carbón Montagne Jeunesse;Cuidado personal e Higiene;Cremas y protectores
GEN-0604;Desmaquillador de ojos y labios bifásico Waterproof Facial Clean;Cuidado personal e Higiene;Cremas y protectores
GEN-0605;Leche facial limpiadora Facial Clean;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-0606;Esponja facial desmaquillante vegetal;Cuidado personal e Higiene;Higiene corporal
GEN-0607;Gel facial limpiador Facial Clean;Hogar;Limpiadores de superficie
GEN-0608;Exfoliante Arcilla Blanca Facial Clean;Cuidado personal e Higiene;Cremas y protectores
GEN-0609;Tiras faciales limpia poros;Cuidado personal e Higiene;Cremas y protectores
GEN-0610;Mousse facial limpiadora purificante Oil Free;Hogar;Limpiadores de superficie
GEN-0611;Agua facial de avena;Bebidas;Agua
GEN-0612;Toallitas desmaquillantes Micelar & Oil para todo tipo de pieles;Bebes;Toallitas y algodón
GEN-0613;Mascarilla facial Hidra Boom Mask con Camelias de Jeju y ácido hialurónico;Cuidado personal e Higiene;Cremas y protectores
GEN-0614;Tónico facial árbol de té y prebióticos Facial Clean;Desayuno y Snack;Té e infusiones
GEN-0615;Tónico facial vitamina C y niacinamida Facial Clean iluminador y antioxidante;Cuidado personal e Higiene;Cremas y protectores
GEN-0616;Discos impregnados ácido salicílico Oil Free purificantes y seborreguladores;Cuidado personal e Higiene;Cremas y protectores
GEN-0617;Aceite facial doble limpieza Facial Clean desmaquillante y limpiador;Despensa;Aceites
GEN-0618;Tónico facial vitaminas y minerales Facial Clean hidratante y regenerador;Cuidado personal e Higiene;Cremas y protectores
GEN-0619;Licor de anís dulce Dama Mayor;Bebidas;Licores y destilados
GEN-0620;Licor de anís dulce La Castellana;Bebidas;Licores y destilados
GEN-0621;Crema facial Revitaliza y Reestructura Sisbela Reafirm con ácido ribonucleico RNA, ácido desoxirribonucleico DNA y silicio;Cuidado personal e Higiene;Cremas y protectores
GEN-0622;Hidratante facial BB cream 01 claro FPS 20;Cuidado personal e Higiene;Cremas y protectores
GEN-0623;Hidratante facial BB cream 02 medio FPS 20;Cuidado personal e Higiene;Cremas y protectores
GEN-0624;Crema facial día Antiarrugas Regen Skin;Cuidado personal e Higiene;Cremas y protectores
GEN-0625;Crema facial regeneradora Anti Ox Dragon's Blood FPS 12;Cuidado personal e Higiene;Cremas y protectores
GEN-0626;Crema facial noche Textura Rica Regen Skin;Cuidado personal e Higiene;Cremas y protectores
GEN-0627;Crema facial fluida hidratante Oil Free;Cuidado personal e Higiene;Cremas y protectores
GEN-0628;Crema facial hidratante anti-rojeces Sensitive con vitamina K Ox;Cuidado personal e Higiene;Cremas y protectores
GEN-0629;Crema facial Vitamina C Viseger Pharma FPS 50+;Cuidado personal e Higiene;Cremas y protectores
GEN-0630;Gel facial Hidrata ácido hialurónico;Cuidado personal e Higiene;Cremas y protectores
GEN-0631;Crema facial Hidrata ácido hialurónico y aloe vera;Cuidado personal e Higiene;Cremas y protectores
GEN-0632;Gel facial sebo-regulador Matifica;Cuidado personal e Higiene;Cremas y protectores
GEN-0633;Crema facial Antiarrugas y Reafirmante Men care ácido hialurónico y matrixyl;Cuidado personal e Higiene;Cremas y protectores
GEN-0634;Crema facial Retinal primeras arrugas Prevent Age Skin;Cuidado personal e Higiene;Cremas y protectores
GEN-0635;Crema facial Nutritiva redensificadora Green Caviar y Colágeno Prevent Age Ski;Cuidado personal e Higiene;Cremas y protectores
GEN-0636;Lote facial Sisbela Reafirm;Cuidado personal e Higiene;Cremas y protectores
GEN-0637;Crema facial hidratante con color Skiny Glow Tint con pigmentos encapsulados;Cuidado personal e Higiene;Cremas y protectores
GEN-0638;Crema facial fluida noche aclarante anti-manchas;Lácteos y Huevos;Huevos
GEN-0639;Crema facial fotocorrector unificador anti-manchas FPS 50;Cuidado personal e Higiene;Cremas y protectores
GEN-0640;Licor de hierbas Puente Pazos;Bebidas;Licores y destilados
GEN-0641;Licor de limoncello Franzini;Bebidas;Licores y destilados
GEN-0642;Licor de hierbas Jägermeister;Bebidas;Licores y destilados
GEN-0643;Licor dulce Amaretto Del Patriarca;Bebidas;Licores y destilados
GEN-0644;Pacharán Oibar;Bebidas;Licores y destilados
GEN-0645;Tequila reposado;Bebidas;Licores y destilados
GEN-0646;Licor mora sin alcohol Pi.omka;Frutas y Verduras;Fruta
GEN-0647;Contorno de ojos Antiarrugas e Iluminador con silicio Sisbela Reafirm;Cuidado personal e Higiene;Cremas y protectores
GEN-0648;Sérum reductor instantáneo de bolsas y ojeras Sisbela Reafirm;Cuidado personal e Higiene;Cremas y protectores
GEN-0649;Contorno de ojos y párpados Dragon's blood Anti Ox;Cuidado personal e Higiene;Cremas y protectores
GEN-0650;Contorno de ojos arrugas y bolsas Prevent Age Skin;Cuidado personal e Higiene;Cremas y protectores
GEN-0651;Cápsulas para ojos Regen Skin;Cuidado personal e Higiene;Cremas y protectores
GEN-0652;Parches para ojos de hidrogel Energizantes con cafeína y ginseng;Bebidas;Licores y destilados
GEN-0653;Perlas faciales Q10 Khanya concentrado reafirmante antiarrugas;Cuidado personal e Higiene;Cremas y protectores
